CD_REFNIS,STAD,TX_MUNTY_DESCR_FR,NAAM,AANTAL
11001,Aartselaar,Aartselaar,Emma,12
11001,Aartselaar,Aartselaar,Liv,11
11001,Aartselaar,Aartselaar,Marie,11
11001,Aartselaar,Aartselaar,Julie,9
11001,Aartselaar,Aartselaar,Charlotte,7
11001,Aartselaar,Aartselaar,Lisa,7
11001,Aartselaar,Aartselaar,Lore,7
11001,Aartselaar,Aartselaar,Hanne,6
11001,Aartselaar,Aartselaar,June,6
11001,Aartselaar,Aartselaar,Lotte,6
11001,Aartselaar,Aartselaar,Nora,6
11001,Aartselaar,Aartselaar,Amélie,5
11001,Aartselaar,Aartselaar,Eline,5
11001,Aartselaar,Aartselaar,Elise,5
11001,Aartselaar,Aartselaar,Louise,5
11001,Aartselaar,Aartselaar,Noor,5
11002,Antwerpen,Anvers,Noor,420
11002,Antwerpen,Anvers,Sara,362
11002,Antwerpen,Anvers,Lina,324
11002,Antwerpen,Anvers,Aya,312
11002,Antwerpen,Anvers,Olivia,218
11002,Antwerpen,Anvers,Emma,211
11002,Antwerpen,Anvers,Fatima,193
11002,Antwerpen,Anvers,Sarah,193
11002,Antwerpen,Anvers,Amira,188
11002,Antwerpen,Anvers,Marie,188
11002,Antwerpen,Anvers,Amina,187
11002,Antwerpen,Anvers,Lena,185
11002,Antwerpen,Anvers,Inaya,172
11002,Antwerpen,Anvers,Marwa,172
11002,Antwerpen,Anvers,Maryam,166
11002,Antwerpen,Anvers,Elise,158
11002,Antwerpen,Anvers,Hajar,158
11002,Antwerpen,Anvers,Nora,153
11002,Antwerpen,Anvers,Rania,146
11002,Antwerpen,Anvers,Charlotte,138
11002,Antwerpen,Anvers,Dina,137
11002,Antwerpen,Anvers,Julie,135
11002,Antwerpen,Anvers,Sofia,135
11002,Antwerpen,Anvers,Anna,134
11002,Antwerpen,Anvers,Louise,134
11002,Antwerpen,Anvers,Hafsa,133
11002,Antwerpen,Anvers,Malak,131
11002,Antwerpen,Anvers,Yasmine,131
11002,Antwerpen,Anvers,Ella,127
11002,Antwerpen,Anvers,Khadija,127
11002,Antwerpen,Anvers,Imane,124
11002,Antwerpen,Anvers,Juliette,121
11002,Antwerpen,Anvers,Elif,115
11002,Antwerpen,Anvers,Mila,113
11002,Antwerpen,Anvers,Salma,111
11002,Antwerpen,Anvers,Esther,110
11002,Antwerpen,Anvers,Amélie,109
11002,Antwerpen,Anvers,Nina,107
11002,Antwerpen,Anvers,Rachel,107
11002,Antwerpen,Anvers,Elena,105
11002,Antwerpen,Anvers,Liv,102
11002,Antwerpen,Anvers,Lotte,101
11002,Antwerpen,Anvers,Julia,100
11002,Antwerpen,Anvers,Nour,98
11002,Antwerpen,Anvers,Laura,97
11002,Antwerpen,Anvers,Isra,96
11002,Antwerpen,Anvers,Sam,96
11002,Antwerpen,Anvers,Nisrine,95
11002,Antwerpen,Anvers,Farah,93
11002,Antwerpen,Anvers,Lore,92
11002,Antwerpen,Anvers,Lisa,91
11002,Antwerpen,Anvers,Luna,91
11002,Antwerpen,Anvers,Amber,90
11002,Antwerpen,Anvers,Lily,89
11002,Antwerpen,Anvers,Zoë,89
11002,Antwerpen,Anvers,Israe,88
11002,Antwerpen,Anvers,Inara,86
11002,Antwerpen,Anvers,Fien,84
11002,Antwerpen,Anvers,Helena,84
11002,Antwerpen,Anvers,Mariam,84
11002,Antwerpen,Anvers,Noa,83
11002,Antwerpen,Anvers,Eline,82
11002,Antwerpen,Anvers,Ines,82
11002,Antwerpen,Anvers,Billie,80
11002,Antwerpen,Anvers,Maria,79
11002,Antwerpen,Anvers,Roos,79
11002,Antwerpen,Anvers,Stella,79
11002,Antwerpen,Anvers,Amelia,77
11002,Antwerpen,Anvers,Yousra,77
11002,Antwerpen,Anvers,Renée,75
11002,Antwerpen,Anvers,Yasmina,75
11002,Antwerpen,Anvers,Lucie,74
11002,Antwerpen,Anvers,Maya,74
11002,Antwerpen,Anvers,Maysa,73
11002,Antwerpen,Anvers,Mona,73
11002,Antwerpen,Anvers,Mia,71
11002,Antwerpen,Anvers,Victoria,71
11002,Antwerpen,Anvers,Alice,70
11002,Antwerpen,Anvers,Safae,70
11002,Antwerpen,Anvers,Sophia,69
11002,Antwerpen,Anvers,Lea,68
11002,Antwerpen,Anvers,Yara,68
11002,Antwerpen,Anvers,Emily,67
11002,Antwerpen,Anvers,Nada,66
11002,Antwerpen,Anvers,Yasmin,65
11002,Antwerpen,Anvers,Zeynep,65
11002,Antwerpen,Anvers,Alina,64
11002,Antwerpen,Anvers,Meryem,64
11002,Antwerpen,Anvers,Manar,63
11002,Antwerpen,Anvers,Hiba,62
11002,Antwerpen,Anvers,Mira,62
11002,Antwerpen,Anvers,Tenzin,61
11002,Antwerpen,Anvers,Azra,60
11002,Antwerpen,Anvers,Emilia,60
11002,Antwerpen,Anvers,Eva,60
11002,Antwerpen,Anvers,Kato,60
11002,Antwerpen,Anvers,Firdaous,58
11002,Antwerpen,Anvers,Hanna,58
11002,Antwerpen,Anvers,Jolien,58
11002,Antwerpen,Anvers,Assia,57
11002,Antwerpen,Anvers,Zainab,57
11002,Antwerpen,Anvers,Amani,56
11002,Antwerpen,Anvers,Amy,56
11002,Antwerpen,Anvers,Bo,56
11002,Antwerpen,Anvers,Fleur,56
11002,Antwerpen,Anvers,Lola,56
11002,Antwerpen,Anvers,Nisa,55
11002,Antwerpen,Anvers,Anaïs,54
11002,Antwerpen,Anvers,Miriam,54
11002,Antwerpen,Anvers,Naomi,54
11002,Antwerpen,Anvers,Tasnim,54
11002,Antwerpen,Anvers,Amal,53
11002,Antwerpen,Anvers,Elisa,53
11002,Antwerpen,Anvers,Lou,53
11002,Antwerpen,Anvers,Anissa,52
11002,Antwerpen,Anvers,Manon,52
11002,Antwerpen,Anvers,Safa,52
11002,Antwerpen,Anvers,Alicia,51
11002,Antwerpen,Anvers,Camille,51
11002,Antwerpen,Anvers,Chaya,51
11002,Antwerpen,Anvers,Hanne,51
11002,Antwerpen,Anvers,Janne,51
11002,Antwerpen,Anvers,Kaoutar,51
11002,Antwerpen,Anvers,Rana,51
11002,Antwerpen,Anvers,Dounia,49
11002,Antwerpen,Anvers,Iman,49
11002,Antwerpen,Anvers,Angelina,48
11002,Antwerpen,Anvers,Hailey,48
11002,Antwerpen,Anvers,Hidaya,48
11002,Antwerpen,Anvers,Elisabeth,47
11002,Antwerpen,Anvers,Hannah,47
11002,Antwerpen,Anvers,Jade,47
11002,Antwerpen,Anvers,Lara,47
11002,Antwerpen,Anvers,Aisha,46
11002,Antwerpen,Anvers,Maja,45
11002,Antwerpen,Anvers,Hira,44
11002,Antwerpen,Anvers,Ranya,44
11002,Antwerpen,Anvers,Sofie,44
11002,Antwerpen,Anvers,Soumaya,43
11002,Antwerpen,Anvers,Amelie,42
11002,Antwerpen,Anvers,Axelle,42
11002,Antwerpen,Anvers,Manal,42
11002,Antwerpen,Anvers,Insaf,41
11002,Antwerpen,Anvers,Selma,41
11002,Antwerpen,Anvers,Tuana,41
11002,Antwerpen,Anvers,Alexia,40
11002,Antwerpen,Anvers,Chloé,40
11002,Antwerpen,Anvers,Emilie,40
11002,Antwerpen,Anvers,Rosie,40
11002,Antwerpen,Anvers,Soraya,40
11002,Antwerpen,Anvers,Yana,40
11002,Antwerpen,Anvers,Aline,39
11002,Antwerpen,Anvers,Alyssa,39
11002,Antwerpen,Anvers,Hanae,39
11002,Antwerpen,Anvers,Lio,39
11002,Antwerpen,Anvers,Sophie,39
11002,Antwerpen,Anvers,Esma,38
11002,Antwerpen,Anvers,Jana,38
11002,Antwerpen,Anvers,Lana,38
11002,Antwerpen,Anvers,Lien,38
11002,Antwerpen,Anvers,Romaysa,38
11002,Antwerpen,Anvers,Gloria,37
11002,Antwerpen,Anvers,Zayneb,37
11002,Antwerpen,Anvers,Alexandra,36
11002,Antwerpen,Anvers,Fatoumata,36
11002,Antwerpen,Anvers,Milla,36
11002,Antwerpen,Anvers,Oumaima,36
11002,Antwerpen,Anvers,Romaissa,36
11002,Antwerpen,Anvers,Rosalie,36
11002,Antwerpen,Anvers,Ada,35
11002,Antwerpen,Anvers,Alae,35
11002,Antwerpen,Anvers,Asya,35
11002,Antwerpen,Anvers,Aylin,35
11002,Antwerpen,Anvers,Leyla,35
11002,Antwerpen,Anvers,Medina,35
11002,Antwerpen,Anvers,Melissa,35
11002,Antwerpen,Anvers,Merel,35
11002,Antwerpen,Anvers,Nore,35
11002,Antwerpen,Anvers,Romy,35
11002,Antwerpen,Anvers,Safiya,35
11002,Antwerpen,Anvers,Chaimae,34
11002,Antwerpen,Anvers,Ecrin,34
11002,Antwerpen,Anvers,Eliza,34
11002,Antwerpen,Anvers,June,34
11002,Antwerpen,Anvers,Lili,34
11002,Antwerpen,Anvers,Lucy,34
11002,Antwerpen,Anvers,Mina,34
11002,Antwerpen,Anvers,Pauline,34
11002,Antwerpen,Anvers,Zahra,34
11002,Antwerpen,Anvers,Aicha,33
11002,Antwerpen,Anvers,Ariana,33
11002,Antwerpen,Anvers,Asiya,33
11002,Antwerpen,Anvers,Faigy,33
11002,Antwerpen,Anvers,Gitty,33
11002,Antwerpen,Anvers,Liyana,33
11002,Antwerpen,Anvers,Margot,33
11002,Antwerpen,Anvers,Zehra,33
11002,Antwerpen,Anvers,Ayah,32
11002,Antwerpen,Anvers,Basma,32
11002,Antwerpen,Anvers,Chani,32
11002,Antwerpen,Anvers,Ellis,32
11002,Antwerpen,Anvers,Firdaws,32
11002,Antwerpen,Anvers,Lise,32
11002,Antwerpen,Anvers,Chaima,31
11002,Antwerpen,Anvers,Inas,31
11002,Antwerpen,Anvers,Michelle,31
11002,Antwerpen,Anvers,Oumayma,31
11002,Antwerpen,Anvers,Paulien,31
11002,Antwerpen,Anvers,Douae,30
11002,Antwerpen,Anvers,Elina,30
11002,Antwerpen,Anvers,Elize,30
11002,Antwerpen,Anvers,Giulia,30
11002,Antwerpen,Anvers,Hayley,30
11002,Antwerpen,Anvers,Hind,30
11002,Antwerpen,Anvers,Ida,30
11002,Antwerpen,Anvers,Riham,30
11002,Antwerpen,Anvers,Tess,30
11002,Antwerpen,Anvers,Valentina,30
11002,Antwerpen,Anvers,Eliana,29
11002,Antwerpen,Anvers,Israa,29
11002,Antwerpen,Anvers,Liana,29
11002,Antwerpen,Anvers,Lilly,29
11002,Antwerpen,Anvers,Nadia,29
11002,Antwerpen,Anvers,Natalia,29
11002,Antwerpen,Anvers,Safia,29
11002,Antwerpen,Anvers,Zaineb,29
11002,Antwerpen,Anvers,Femke,28
11002,Antwerpen,Anvers,Malka,28
11002,Antwerpen,Anvers,Norah,28
11002,Antwerpen,Anvers,Robin,28
11002,Antwerpen,Anvers,Samira,28
11002,Antwerpen,Anvers,Wiam,28
11002,Antwerpen,Anvers,Asma,27
11002,Antwerpen,Anvers,Isabella,27
11002,Antwerpen,Anvers,Lauren,27
11002,Antwerpen,Anvers,Marthe,27
11002,Antwerpen,Anvers,Zaynab,27
11002,Antwerpen,Anvers,Anisa,26
11002,Antwerpen,Anvers,Chana,26
11002,Antwerpen,Anvers,Deborah,26
11002,Antwerpen,Anvers,Diana,26
11002,Antwerpen,Anvers,Hana,26
11002,Antwerpen,Anvers,Iris,26
11002,Antwerpen,Anvers,Jasmina,26
11002,Antwerpen,Anvers,Kawtar,26
11002,Antwerpen,Anvers,Leonie,26
11002,Antwerpen,Anvers,Liz,26
11002,Antwerpen,Anvers,Mariama,26
11002,Antwerpen,Anvers,Meryam,26
11002,Antwerpen,Anvers,Pippa,26
11002,Antwerpen,Anvers,Rivka,26
11002,Antwerpen,Anvers,Selin,26
11002,Antwerpen,Anvers,Zeyneb,26
11002,Antwerpen,Anvers,Ahlam,25
11002,Antwerpen,Anvers,Esila,25
11002,Antwerpen,Anvers,Fatma,25
11002,Antwerpen,Anvers,Ikram,25
11002,Antwerpen,Anvers,Josefien,25
11002,Antwerpen,Anvers,Martha,25
11002,Antwerpen,Anvers,Oona,25
11002,Antwerpen,Anvers,Safaa,25
11002,Antwerpen,Anvers,Sienna,25
11002,Antwerpen,Anvers,Yuna,25
11002,Antwerpen,Anvers,Anouk,24
11002,Antwerpen,Anvers,Colette,24
11002,Antwerpen,Anvers,Elien,24
11002,Antwerpen,Anvers,Elissa,24
11002,Antwerpen,Anvers,Fran,24
11002,Antwerpen,Anvers,Ibtissam,24
11002,Antwerpen,Anvers,Jill,24
11002,Antwerpen,Anvers,Jozefien,24
11002,Antwerpen,Anvers,Leah,24
11002,Antwerpen,Anvers,Margaux,24
11002,Antwerpen,Anvers,Milena,24
11002,Antwerpen,Anvers,Pia,24
11002,Antwerpen,Anvers,Roxanne,24
11002,Antwerpen,Anvers,Sana,24
11002,Antwerpen,Anvers,Sanae,24
11002,Antwerpen,Anvers,Vanessa,24
11002,Antwerpen,Anvers,Zita,24
11002,Antwerpen,Anvers,Alix,23
11002,Antwerpen,Anvers,Flo,23
11002,Antwerpen,Anvers,Josephine,23
11002,Antwerpen,Anvers,Maroua,23
11002,Antwerpen,Anvers,Nona,23
11002,Antwerpen,Anvers,Sien,23
11002,Antwerpen,Anvers,Tasniem,23
11002,Antwerpen,Anvers,Amalia,22
11002,Antwerpen,Anvers,Ana,22
11002,Antwerpen,Anvers,Elmedina,22
11002,Antwerpen,Anvers,Esra,22
11002,Antwerpen,Anvers,Hannelore,22
11002,Antwerpen,Anvers,Imani,22
11002,Antwerpen,Anvers,Jeanne,22
11002,Antwerpen,Anvers,Kaat,22
11002,Antwerpen,Anvers,Lies,22
11002,Antwerpen,Anvers,Lorena,22
11002,Antwerpen,Anvers,Nicole,22
11002,Antwerpen,Anvers,Rayhana,22
11002,Antwerpen,Anvers,Romaisa,22
11002,Antwerpen,Anvers,Roumaissa,22
11002,Antwerpen,Anvers,Sterre,22
11002,Antwerpen,Anvers,Toby,22
11002,Antwerpen,Anvers,Alessia,21
11002,Antwerpen,Anvers,Clara,21
11002,Antwerpen,Anvers,Eden,21
11002,Antwerpen,Anvers,Elizabeth,21
11002,Antwerpen,Anvers,Hasse,21
11002,Antwerpen,Anvers,Laure,21
11002,Antwerpen,Anvers,Malki,21
11002,Antwerpen,Anvers,Maxine,21
11002,Antwerpen,Anvers,Nisrin,21
11002,Antwerpen,Anvers,Sirine,21
11002,Antwerpen,Anvers,Aminata,20
11002,Antwerpen,Anvers,Chloë,20
11002,Antwerpen,Anvers,Daria,20
11002,Antwerpen,Anvers,Erva,20
11002,Antwerpen,Anvers,Faith,20
11002,Antwerpen,Anvers,Flore,20
11002,Antwerpen,Anvers,Gabriela,20
11002,Antwerpen,Anvers,Jannat,20
11002,Antwerpen,Anvers,Lamia,20
11002,Antwerpen,Anvers,Lize,20
11002,Antwerpen,Anvers,Lucia,20
11002,Antwerpen,Anvers,Lynn,20
11002,Antwerpen,Anvers,Marilou,20
11002,Antwerpen,Anvers,Rose,20
11002,Antwerpen,Anvers,Selina,20
11002,Antwerpen,Anvers,Abigail,19
11002,Antwerpen,Anvers,Alisa,19
11002,Antwerpen,Anvers,Annabel,19
11002,Antwerpen,Anvers,Ashley,19
11002,Antwerpen,Anvers,Asmae,19
11002,Antwerpen,Anvers,Doha,19
11002,Antwerpen,Anvers,Eleni,19
11002,Antwerpen,Anvers,Esmée,19
11002,Antwerpen,Anvers,Grace,19
11002,Antwerpen,Anvers,Halima,19
11002,Antwerpen,Anvers,Ilana,19
11002,Antwerpen,Anvers,Intissar,19
11002,Antwerpen,Anvers,Lexi,19
11002,Antwerpen,Anvers,Livia,19
11002,Antwerpen,Anvers,Louisa,19
11002,Antwerpen,Anvers,Melek,19
11002,Antwerpen,Anvers,Miray,19
11002,Antwerpen,Anvers,Rebecca,19
11002,Antwerpen,Anvers,Siham,19
11002,Antwerpen,Anvers,Wiktoria,19
11002,Antwerpen,Anvers,Adriana,18
11002,Antwerpen,Anvers,Aliya,18
11002,Antwerpen,Anvers,Anastasia,18
11002,Antwerpen,Anvers,Ceylin,18
11002,Antwerpen,Anvers,Enora,18
11002,Antwerpen,Anvers,Fay,18
11002,Antwerpen,Anvers,Floor,18
11002,Antwerpen,Anvers,Gitte,18
11002,Antwerpen,Anvers,Hatice,18
11002,Antwerpen,Anvers,Irem,18
11002,Antwerpen,Anvers,Kyara,18
11002,Antwerpen,Anvers,Layla,18
11002,Antwerpen,Anvers,Manou,18
11002,Antwerpen,Anvers,Merve,18
11002,Antwerpen,Anvers,Nihad,18
11002,Antwerpen,Anvers,Raizy,18
11002,Antwerpen,Anvers,Rosa,18
11002,Antwerpen,Anvers,Saar,18
11002,Antwerpen,Anvers,Yaren,18
11002,Antwerpen,Anvers,Zofia,18
11002,Antwerpen,Anvers,Aiko,17
11002,Antwerpen,Anvers,Assiya,17
11002,Antwerpen,Anvers,Babette,17
11002,Antwerpen,Anvers,Bayan,17
11002,Antwerpen,Anvers,Blessing,17
11002,Antwerpen,Anvers,Dilara,17
11002,Antwerpen,Anvers,Divine,17
11002,Antwerpen,Anvers,Estelle,17
11002,Antwerpen,Anvers,Febe,17
11002,Antwerpen,Anvers,Houda,17
11002,Antwerpen,Anvers,Ihsane,17
11002,Antwerpen,Anvers,Intisar,17
11002,Antwerpen,Anvers,Maissa,17
11002,Antwerpen,Anvers,Maram,17
11002,Antwerpen,Anvers,Medine,17
11002,Antwerpen,Anvers,Meysa,17
11002,Antwerpen,Anvers,Mindy,17
11002,Antwerpen,Anvers,Soukaina,17
11002,Antwerpen,Anvers,Wissal,17
11002,Antwerpen,Anvers,Zara,17
11002,Antwerpen,Anvers,Zineb,17
11002,Antwerpen,Anvers,Aliyah,16
11002,Antwerpen,Anvers,Asia,16
11002,Antwerpen,Anvers,Aurélie,16
11002,Antwerpen,Anvers,Aye,16
11002,Antwerpen,Anvers,Ayla,16
11002,Antwerpen,Anvers,Aïcha,16
11002,Antwerpen,Anvers,Elanur,16
11002,Antwerpen,Anvers,Ester,16
11002,Antwerpen,Anvers,Eveline,16
11002,Antwerpen,Anvers,Finne,16
11002,Antwerpen,Anvers,Gabriella,16
11002,Antwerpen,Anvers,Ikhlas,16
11002,Antwerpen,Anvers,Ilham,16
11002,Antwerpen,Anvers,Jasmine,16
11002,Antwerpen,Anvers,Kiara,16
11002,Antwerpen,Anvers,Lamis,16
11002,Antwerpen,Anvers,Loes,16
11002,Antwerpen,Anvers,Mirthe,16
11002,Antwerpen,Anvers,Myriam,16
11002,Antwerpen,Anvers,Nette,16
11002,Antwerpen,Anvers,Nihal,16
11002,Antwerpen,Anvers,Renske,16
11002,Antwerpen,Anvers,Rodayna,16
11002,Antwerpen,Anvers,Samia,16
11002,Antwerpen,Anvers,Silke,16
11002,Antwerpen,Anvers,Sue,16
11002,Antwerpen,Anvers,Youssra,16
11002,Antwerpen,Anvers,Aidy,15
11002,Antwerpen,Anvers,Alexis,15
11002,Antwerpen,Anvers,Angel,15
11002,Antwerpen,Anvers,Asmin,15
11002,Antwerpen,Anvers,Chaja,15
11002,Antwerpen,Anvers,Daniela,15
11002,Antwerpen,Anvers,Ela,15
11002,Antwerpen,Anvers,Ellie,15
11002,Antwerpen,Anvers,Elodie,15
11002,Antwerpen,Anvers,Fenna,15
11002,Antwerpen,Anvers,Filippa,15
11002,Antwerpen,Anvers,Frieda,15
11002,Antwerpen,Anvers,Ikra,15
11002,Antwerpen,Anvers,Juno,15
11002,Antwerpen,Anvers,Kawthar,15
11002,Antwerpen,Anvers,Kenza,15
11002,Antwerpen,Anvers,Lente,15
11002,Antwerpen,Anvers,Maryem,15
11002,Antwerpen,Anvers,Maxime,15
11002,Antwerpen,Anvers,Minne,15
11002,Antwerpen,Anvers,Mirte,15
11002,Antwerpen,Anvers,Nawal,15
11002,Antwerpen,Anvers,Rabia,15
11002,Antwerpen,Anvers,Ravza,15
11002,Antwerpen,Anvers,Rifka,15
11002,Antwerpen,Anvers,Rivky,15
11002,Antwerpen,Anvers,Salima,15
11002,Antwerpen,Anvers,Sanne,15
11002,Antwerpen,Anvers,Stien,15
11002,Antwerpen,Anvers,Yagmur,15
11002,Antwerpen,Anvers,Zuzanna,15
11002,Antwerpen,Anvers,Aaliyah,14
11002,Antwerpen,Anvers,Céline,14
11002,Antwerpen,Anvers,Defne,14
11002,Antwerpen,Anvers,Elle,14
11002,Antwerpen,Anvers,Esti,14
11002,Antwerpen,Anvers,Fraidy,14
11002,Antwerpen,Anvers,Féline,14
11002,Antwerpen,Anvers,Isolde,14
11002,Antwerpen,Anvers,Jenna,14
11002,Antwerpen,Anvers,Jente,14
11002,Antwerpen,Anvers,Joanna,14
11002,Antwerpen,Anvers,Kyra,14
11002,Antwerpen,Anvers,Leila,14
11002,Antwerpen,Anvers,Lila,14
11002,Antwerpen,Anvers,Lisse,14
11002,Antwerpen,Anvers,Lotta,14
11002,Antwerpen,Anvers,Marta,14
11002,Antwerpen,Anvers,Maysae,14
11002,Antwerpen,Anvers,Melisa,14
11002,Antwerpen,Anvers,Millie,14
11002,Antwerpen,Anvers,Milou,14
11002,Antwerpen,Anvers,Narjis,14
11002,Antwerpen,Anvers,Perla,14
11002,Antwerpen,Anvers,Romi,14
11002,Antwerpen,Anvers,Sahar,14
11002,Antwerpen,Anvers,Shaindy,14
11002,Antwerpen,Anvers,Suzanne,14
11002,Antwerpen,Anvers,Talia,14
11002,Antwerpen,Anvers,Zümra,14
11002,Antwerpen,Anvers,Aleyna,13
11002,Antwerpen,Anvers,Arwen,13
11002,Antwerpen,Anvers,Astrid,13
11002,Antwerpen,Anvers,Claudia,13
11002,Antwerpen,Anvers,Demi,13
11002,Antwerpen,Anvers,Dora,13
11002,Antwerpen,Anvers,Doua,13
11002,Antwerpen,Anvers,Elin,13
11002,Antwerpen,Anvers,Elsa,13
11002,Antwerpen,Anvers,Esmee,13
11002,Antwerpen,Anvers,Feigy,13
11002,Antwerpen,Anvers,Fiona,13
11002,Antwerpen,Anvers,Florence,13
11002,Antwerpen,Anvers,Frida,13
11002,Antwerpen,Anvers,Hadja,13
11002,Antwerpen,Anvers,Ilayda,13
11002,Antwerpen,Anvers,Isabelle,13
11002,Antwerpen,Anvers,Kiana,13
11002,Antwerpen,Anvers,Laila,13
11002,Antwerpen,Anvers,Maite,13
11002,Antwerpen,Anvers,Nehir,13
11002,Antwerpen,Anvers,Nele,13
11002,Antwerpen,Anvers,Nikola,13
11002,Antwerpen,Anvers,Noémie,13
11002,Antwerpen,Anvers,Oliwia,13
11002,Antwerpen,Anvers,Ona,13
11002,Antwerpen,Anvers,Renee,13
11002,Antwerpen,Anvers,Rifky,13
11002,Antwerpen,Anvers,Ritaj,13
11002,Antwerpen,Anvers,Stephanie,13
11002,Antwerpen,Anvers,Zoé,13
11002,Antwerpen,Anvers,Aissatou,12
11002,Antwerpen,Anvers,Alia,12
11002,Antwerpen,Anvers,Alixe,12
11002,Antwerpen,Anvers,Alma,12
11002,Antwerpen,Anvers,Amana,12
11002,Antwerpen,Anvers,Aurora,12
11002,Antwerpen,Anvers,Beyza,12
11002,Antwerpen,Anvers,Bracha,12
11002,Antwerpen,Anvers,Caroline,12
11002,Antwerpen,Anvers,Dieuwke,12
11002,Antwerpen,Anvers,Eloise,12
11002,Antwerpen,Anvers,Fenne,12
11002,Antwerpen,Anvers,Feyza,12
11002,Antwerpen,Anvers,Firdaus,12
11002,Antwerpen,Anvers,Hawa,12
11002,Antwerpen,Anvers,Hazal,12
11002,Antwerpen,Anvers,Helin,12
11002,Antwerpen,Anvers,Hiranur,12
11002,Antwerpen,Anvers,Iluna,12
11002,Antwerpen,Anvers,Jasmijn,12
11002,Antwerpen,Anvers,Jasmin,12
11002,Antwerpen,Anvers,Johanna,12
11002,Antwerpen,Anvers,Judith,12
11002,Antwerpen,Anvers,Juliet,12
11002,Antwerpen,Anvers,Kate,12
11002,Antwerpen,Anvers,Klara,12
11002,Antwerpen,Anvers,Liliana,12
11002,Antwerpen,Anvers,Linde,12
11002,Antwerpen,Anvers,Madeleine,12
11002,Antwerpen,Anvers,Maité,12
11002,Antwerpen,Anvers,Malky,12
11002,Antwerpen,Anvers,Miri,12
11002,Antwerpen,Anvers,Mouna,12
11002,Antwerpen,Anvers,Nena,12
11002,Antwerpen,Anvers,Nienke,12
11002,Antwerpen,Anvers,Razan,12
11002,Antwerpen,Anvers,Sinem,12
11002,Antwerpen,Anvers,Sumaya,12
11002,Antwerpen,Anvers,Tiana,12
11002,Antwerpen,Anvers,Yael,12
11002,Antwerpen,Anvers,Yinthe,12
11002,Antwerpen,Anvers,Yusra,12
11002,Antwerpen,Anvers,Alizée,11
11002,Antwerpen,Anvers,Amela,11
11002,Antwerpen,Anvers,Amine,11
11002,Antwerpen,Anvers,Antonia,11
11002,Antwerpen,Anvers,Arwa,11
11002,Antwerpen,Anvers,Ayse,11
11002,Antwerpen,Anvers,Beau,11
11002,Antwerpen,Anvers,Bente,11
11002,Antwerpen,Anvers,Caitlin,11
11002,Antwerpen,Anvers,Charlie,11
11002,Antwerpen,Anvers,Chava,11
11002,Antwerpen,Anvers,Chiara,11
11002,Antwerpen,Anvers,Dalia,11
11002,Antwerpen,Anvers,Debora,11
11002,Antwerpen,Anvers,Ellinor,11
11002,Antwerpen,Anvers,Eloïse,11
11002,Antwerpen,Anvers,Emelie,11
11002,Antwerpen,Anvers,Fee,11
11002,Antwerpen,Anvers,Ibtisam,11
11002,Antwerpen,Anvers,Jihane,11
11002,Antwerpen,Anvers,Joyce,11
11002,Antwerpen,Anvers,Kayla,11
11002,Antwerpen,Anvers,Larissa,11
11002,Antwerpen,Anvers,Latifa,11
11002,Antwerpen,Anvers,Libby,11
11002,Antwerpen,Anvers,Lily-Rose,11
11002,Antwerpen,Anvers,Lorin,11
11002,Antwerpen,Anvers,Luka,11
11002,Antwerpen,Anvers,Lyana,11
11002,Antwerpen,Anvers,Malika,11
11002,Antwerpen,Anvers,Mare,11
11002,Antwerpen,Anvers,Meyra,11
11002,Antwerpen,Anvers,Naila,11
11002,Antwerpen,Anvers,Nathalie,11
11002,Antwerpen,Anvers,Nisanur,11
11002,Antwerpen,Anvers,Odette,11
11002,Antwerpen,Anvers,Oumou,11
11002,Antwerpen,Anvers,Raihana,11
11002,Antwerpen,Anvers,Rawan,11
11002,Antwerpen,Anvers,Rayana,11
11002,Antwerpen,Anvers,Saloua,11
11002,Antwerpen,Anvers,Sena,11
11002,Antwerpen,Anvers,Souhaila,11
11002,Antwerpen,Anvers,Yasemin,11
11002,Antwerpen,Anvers,Yitty,11
11002,Antwerpen,Anvers,Zina,11
11002,Antwerpen,Anvers,Abrar,10
11002,Antwerpen,Anvers,Adelina,10
11002,Antwerpen,Anvers,Alex,10
11002,Antwerpen,Anvers,Alexine,10
11002,Antwerpen,Anvers,Amirah,10
11002,Antwerpen,Anvers,Anaya,10
11002,Antwerpen,Anvers,Angela,10
11002,Antwerpen,Anvers,Annabelle,10
11002,Antwerpen,Anvers,Asmaa,10
11002,Antwerpen,Anvers,Aster,10
11002,Antwerpen,Anvers,Ava,10
11002,Antwerpen,Anvers,Aysha,10
11002,Antwerpen,Anvers,Belinay,10
11002,Antwerpen,Anvers,Berfin,10
11002,Antwerpen,Anvers,Celine,10
11002,Antwerpen,Anvers,Chelsea,10
11002,Antwerpen,Anvers,Cleo,10
11002,Antwerpen,Anvers,Céleste,10
11002,Antwerpen,Anvers,Damla,10
11002,Antwerpen,Anvers,Dania,10
11002,Antwerpen,Anvers,Dila,10
11002,Antwerpen,Anvers,Dua,10
11002,Antwerpen,Anvers,Emine,10
11002,Antwerpen,Anvers,Erin,10
11002,Antwerpen,Anvers,Esin,10
11002,Antwerpen,Anvers,Esmanur,10
11002,Antwerpen,Anvers,Etty,10
11002,Antwerpen,Anvers,Fatou,10
11002,Antwerpen,Anvers,Feline,10
